id	chr	start	end	tss
TMEM41B	11	9280654	9314636	9314636
TMEM42	3	44861904	44865670	44861912
TMEM43	3	14125015	14143680	14125015
TMEM44	3	194587673	194633689	194633689
TMEM45A	3	100492619	100577444	100492619
TMEM45B	11	129815848	129860003	129815848
TMEM47	X	34627075	34657285	34657285
TMEM50A	1	25338317	25362361	25338317
TMEM50B	21	33432485	33479974	33479974
TMEM51	1	15152532	15220478	15152532
TMEM52	1	1917590	1919279	1919279
TMEM52B	12	10170542	10191801	10170542
TMEM53	1	44635238	44674481	44674481
TMEM54	1	32894594	32901438	32901438
TMEM59	1	54026681	54053504	54053504
TMEM59L	19	18607430	18621039	18607430
TMEM60	7	77793728	77798434	77798434
TMEM61	1	54980628	54992288	54980628
TMEM62	15	43123279	43185144	43123279
TMEM63A	1	225845536	225882380	225882380
TMEM63B	6	44126914	44155519	44126914
TMEM63C	14	77116568	77259495	77116568
TMEM64	8	90621995	90791632	90791632
TMEM65	8	124306189	124372692	124372692
TMEM67	8	93754844	93819234	93754844
TMEM68	8	55696424	55773407	55773407
TMEM69	1	45688181	45694436	45688181
TMEM70	8	73972437	73982783	73972437
TMEM71	8	132685007	132760712	132760630
TMEM72	10	44911316	44937010	44911316
TMEM74	8	108606850	108787594	108787594
TMEM74B	20	1180561	1185415	1185415
TMEM79	1	156282935	156293185	156282935
TMEM80	11	695428	705028	695428
TMEM81	1	205083129	205084460	205084460
TMEM82	1	15742499	15747982	15742499
TMEM86A	11	18693122	18704785	18693122
TMEM86B	19	55226638	55228784	55228763
TMEM87A	15	42210447	42273584	42273584
TMEM87B	2	112055269	112119318	112055269
TMEM88	17	7855066	7856099	7855066
TMEM88B	1	1426128	1427787	1426128
TMEM89	3	48620759	48621769	48621769
TMEM8B	9	35814451	35865518	35814451
TMEM9	1	201134772	201171574	201171574
TMEM91	19	41350911	41384083	41350911
TMEM92	17	50271406	50281485	50271406
TMEM94	17	75441159	75500452	75441159
TMEM95	17	7355123	7357219	7355123
TMEM97	17	28319200	28328685	28319200
TMEM98	17	32927910	32945106	32927910
TMEM9B	11	8947202	8965011	8965011
TMF1	3	69019827	69052339	69052339
TMIE	3	46694528	46710886	46694528
TMIGD1	17	30316333	30334059	30334059
TMIGD2	19	4292232	4302431	4302431
TMIGD3	1	111483348	111563962	111563962
TMLHE	X	155489011	155719098	155719098
TMOD1	9	97501180	97601743	97501180
TMOD2	15	51751597	51816363	51751597
TMOD3	15	51829628	51947295	51829628
TMOD4	1	151169986	151176284	151176284
TMPO	12	98515579	98550351	98515579
TMPPE	3	33090421	33097146	33097146
TMPRSS11A	4	67909385	67964140	67964140
TMPRSS11B	4	68226653	68245694	68245694
TMPRSS11D	4	67820876	67884002	67884002
TMPRSS11E	4	68447463	68497604	68447463
TMPRSS11F	4	68053198	68129869	68129869
TMPRSS12	12	50842920	50887884	50842920
TMPRSS13	11	117900641	117929459	117929459
TMPRSS15	21	18269116	18485879	18485879
TMPRSS2	21	41464305	41531116	41531116
TMPRSS3	21	42371887	42396091	42396091
TMPRSS4	11	118077012	118121890	118077012
TMPRSS5	11	113687547	113706373	113706373
TMPRSS6	22	37065436	37109713	37109713
TMPRSS7	3	112034843	112081269	112034843
TMPRSS9	19	2360238	2426239	2360238
TMSB10	2	84905656	84906671	84905656
TMSB15A	X	102513682	102516739	102516739
TMSB15B	X	103918896	103966712	103918896
TMSB4X	X	12975110	12977227	12975110
TMSB4Y	Y	13703899	13706024	13703899
TMTC1	12	29500840	29784759	29784759
TMTC2	12	82686880	83134870	82686906
TMTC3	12	88142296	88199887	88142296
TMTC4	13	100603927	100675093	100675093
TMUB1	7	151081085	151083493	151083493
TMUB2	17	44186970	44191929	44186970
TMX1	14	51240162	51257655	51240247
TMX2	11	57712593	57740973	57712593
TMX3	18	68673688	68715108	68715108
TMX4	20	7977346	8019805	8019805
TNC	9	115019575	115118257	115118257
TNF	6	31575565	31578336	31575565
TNFAIP1	17	28335602	28347009	28335602
TNFAIP2	14	103121476	103137439	103121476
TNFAIP3	6	137867214	137883312	137867214
TNFAIP6	2	151357592	151380046	151357592
TNFAIP8	5	119268692	119399688	119268692
TNFAIP8L1	19	4639516	4655568	4639516
TNFAIP8L2	1	151156649	151159749	151156649
TNFAIP8L3	15	51056598	51105276	51105276
TNFRSF10A	8	23190452	23225102	23225102
TNFRSF10B	8	23020133	23069031	23069031
TNFRSF10C	8	23102921	23117445	23102921
TNFRSF10D	8	23135588	23164027	23164027
TNFRSF11A	18	62325287	62391288	62325287
TNFRSF11B	8	118923557	118951885	118951885
TNFRSF12A	16	3018445	3022383	3018445
TNFRSF13B	17	16929816	16972118	16972118
TNFRSF13C	22	41922032	41926806	41926806
TNFRSF14	1	2555639	2565382	2555639
TNFRSF17	16	11965210	11968068	11965210
TNFRSF18	1	1203508	1206592	1206592
TNFRSF19	13	23570370	23676104	23570370
TNFRSF1A	12	6328757	6342114	6342114
TNFRSF1B	1	12166991	12209228	12166991
TNFRSF21	6	47231532	47309905	47309905
TNFRSF25	1	6460786	6466175	6466175
TNFRSF4	1	1211340	1214153	1214153
TNFRSF6B	20	63696652	63698684	63696652
TNFRSF8	1	12063303	12144207	12063303
TNFRSF9	1	7915871	7943165	7943165
TNFSF10	3	172505508	172523475	172523475
TNFSF11	13	42562736	42608013	42562736
TNFSF12	17	7549058	7557890	7549058
TNFSF12-TNFSF13	17	7549099	7561601	7549099
TNFSF13	17	7558292	7561608	7558292
TNFSF13B	13	108251240	108308484	108251240
TNFSF14	19	6661253	6670588	6670588
TNFSF15	9	114784652	114806039	114806039
TNFSF18	1	173039960	173050963	173050963
TNFSF4	1	173183731	173207331	173207331
TNFSF8	9	114893343	114930595	114930595
TNFSF9	19	6531026	6535924	6531026
TNIK	3	171058414	171460408	171460408
TNIP1	5	151029945	151093577	151093577
TNIP2	4	2741648	2756342	2756342
TNIP3	4	121131408	121227466	121227466
TNK1	17	7380534	7389774	7380534
TNK2	3	195863364	195911945	195911945
TNKS	8	9555912	9782346	9555912
TNKS1BP1	11	57299638	57324952	57324952
TNKS2	10	91798426	91865475	91798426
TNMD	X	100584936	100599885	100584936
TNN	1	175067833	175148075	175067833
TNNC1	3	52451100	52454041	52454041
TNNC2	20	45823214	45833745	45833745
TNNI1	1	201403768	201429866	201429866
TNNI2	11	1838981	1841680	1838981
TNNI3	19	55151767	55157773	55157732
TNNI3K	1	74235387	74544428	74235387
TNNT1	19	55132698	55149206	55149206
TNNT2	1	201359008	201377764	201377764
TNNT3	11	1919703	1938706	1919703
TNP1	2	216859458	216860064	216860064
TNP2	16	11267748	11269533	11269533
TNPO1	5	72816312	72916733	72816312
TNPO2	19	12699194	12724011	12724011
TNPO3	7	128954180	129055173	129055173
TNR	1	175315194	175743616	175743616
TNRC18	7	5306790	5425414	5425414
TNRC6A	16	24610209	24827632	24610209
TNRC6B	22	40044817	40335808	40044817
TNRC6C	17	77959240	78108835	77959240
TNS1	2	217799588	218033982	218033982
TNS2	12	53046969	53064379	53046969
TNS3	7	47275154	47582558	47582558
TNS4	17	40475828	40501623	40501623
TNXB	6	32041153	32115334	32115334
TOB1	17	50862223	50867978	50867978
TOB2	22	41433494	41446801	41446801
TOE1	1	45340052	45343973	45340052
TOGARAM1	14	44962190	45074431	44962190
TOGARAM2	2	28956611	29061373	28956611
TOLLIP	11	1274371	1309654	1309654
TOM1	22	35299275	35347992	35299275
TOM1L1	17	54899387	54961956	54899387
TOM1L2	17	17843511	17972422	17972422
TOMM20	1	235109341	235128837	235128837
TOMM20L	14	58395928	58408702	58395928
TOMM22	22	38681957	38685421	38681957
TOMM34	20	44942130	44960397	44960397
TOMM40	19	44890569	44903689	44890569
TOMM40L	1	161225939	161230746	161225939
TOMM5	9	37582646	37592604	37592604
TOMM6	6	41787662	41789898	41787662
TOMM7	7	22812628	22822852	22822852
TOMM70	3	100363431	100401089	100401089
TONSL	8	144428775	144444440	144444440
TOP1	20	41028822	41124487	41028822
TOP1MT	8	143304384	143359979	143359979
TOP2A	17	40388525	40417896	40417896
TOP2B	3	25597905	25664907	25664907
TOP3A	17	18271428	18315007	18315007
TOP3B	22	21957025	21982813	21982813
TOPAZ1	3	44241886	44332098	44241886
TOPBP1	3	133598175	133662380	133662380
TOPORS	9	32540544	32552586	32552586
TOR1A	9	129812942	129824244	129824244
TOR1AIP1	1	179882042	179925000	179882042
TOR1AIP2	1	179839967	179877803	179877803
TOR1B	9	129803157	129811281	129803157
TOR2A	9	127731524	127735313	127735313
TOR3A	1	179082070	179098023	179082070
TOR4A	9	137277726	137282641	137277726
TOX	8	58805412	59119147	59119147
TOX2	20	43914852	44069616	43914852
TOX3	16	52436417	52547802	52547802
TOX4	14	21476597	21499175	21476597
TP53	17	7661779	7687538	7687538
TP53AIP1	11	128934731	128943399	128943399
TP53BP1	15	43403061	43510728	43510728
TP53BP2	1	223779893	223845954	223845954
TP53I11	11	44885903	44951306	44951306
TP53I13	17	29566052	29573157	29566052
TP53I3	2	24077433	24085861	24085861
TP53INP1	8	94925972	94949378	94949378
TP53INP2	20	34704339	34713439	34704339
TP53RK	20	46684365	46689444	46689444
TP53TG3	16	32673528	32676732	32676732
TP53TG3B	16	33360274	33363478	33360274
TP53TG3C	16	33193659	33196858	33193659
TP53TG3D	16	32252719	32255922	32252719
TP53TG3E	16	33303739	33306935	33303739
TP53TG3F	16	33459045	33462249	33459045
TP53TG5	20	45372557	45407889	45407889
TP63	3	189631389	189897276	189631389
TP73	1	3652516	3736201	3652516
TPBG	6	82363206	82367420	82363206
TPBGL	11	75240774	75243704	75240774
TPCN1	12	113221050	113298585	113221050
TPCN2	11	69048932	69136316	69048932
TPD52	8	80034745	80231232	80231232
TPD52L1	6	125119049	125264407	125119049
TPD52L2	20	63865228	63891545	63865228
TPD52L3	9	6328375	6331900	6328375
TPGS1	19	507497	519654	507497
TPGS2	18	36777647	36829216	36829216
TPH1	11	18017564	18042426	18042426
TPH2	12	71938845	72186618	71938845
TPI1	12	6867119	6870948	6867119
TPK1	7	144451941	144836395	144836395
TPM1	15	63042632	63071915	63042632
TPM2	9	35681992	35690056	35690056
TPM3	1	154155304	154194648	154194648
TPM4	19	16067021	16103002	16067021
TPMT	6	18128311	18155077	18155077
TPO	2	1374066	1543711	1374066
TPP1	11	6612768	6619448	6619448
TPP2	13	102596986	102679958	102596986
TPPP	5	659862	693352	693352
TPPP2	14	21024109	21036276	21030217
TPPP3	16	67389809	67393518	67393518
TPR	1	186311652	186375693	186375693
TPRA1	3	127571232	127598267	127598267
TPRG1	3	188947214	189325304	188947214
TPRG1L	1	3625015	3630127	3625015
TPRKB	2	73729104	73737400	73737400
TPRN	9	137191617	137204193	137204193
TPRX1	19	47801243	47819051	47819051
TPSAB1	16	1240705	1242554	1240705
TPSB2	16	1227272	1230184	1230184
TPSD1	16	1256059	1259008	1256059
TPSG1	16	1221651	1225257	1225257
TPST1	7	66205317	66420543	66205317
TPST2	22	26521996	26596717	26596717
TPT1	13	45333471	45341284	45341284
TPTE	21	10521553	10606140	10521553
TPTE2	13	19422877	19536762	19536762
TPTEP2-CSNK1E	22	38291918	38398522	38398522
TPX2	20	31739271	31801805	31739271
TRA2A	7	23504780	23532041	23532041
TRA2B	3	185914558	185938103	185938103
TRABD	22	50185915	50199598	50185915
TRABD2A	2	84821650	84907008	84907008
TRABD2B	1	47760528	47997385	47997385
TRADD	16	67154185	67159909	67159909
TRAF1	9	120902393	120929173	120929173
TRAF2	9	136881912	136926607	136881912
TRAF3	14	102777449	102911500	102777449
TRAF3IP1	2	238320441	238400897	238320441
TRAF3IP2	6	111555381	111606906	111606906
TRAF3IP3	1	209756032	209782320	209756032
TRAF4	17	28744005	28750956	28744005
TRAF5	1	211326615	211374946	211326615
TRAF6	11	36483769	36510272	36510272
TRAF7	16	2155698	2178129	2155698
TRAFD1	12	112125538	112153604	112125545
TRAIP	3	49828601	49856574	49856574
TRAK1	3	42013802	42225890	42013802
TRAK2	2	201377207	201451500	201451500
TRAM1	8	70573218	70608416	70608416
TRAM1L1	4	117083554	117085576	117085576
TRAM2	6	52497408	52577060	52577060
TRANK1	3	36826819	36945057	36945057
TRAP1	16	3651639	3717553	3717553
TRAPPC1	17	7930345	7932123	7932123
TRAPPC10	21	44012309	44106552	44012309
TRAPPC11	4	183659267	183713594	183659267
TRAPPC12	2	3379675	3485094	3379675
TRAPPC13	5	65625004	65666233	65625027
TRAPPC2	X	13712244	13734635	13734635
TRAPPC2B	19	57363551	57365405	57363551
TRAPPC2L	16	88856220	88862686	88856220
TRAPPC3	1	36136570	36156053	36156053
TRAPPC3L	6	116494989	116545684	116545684
TRAPPC4	11	119018763	119025454	119018766
TRAPPC5	19	7680833	7687703	7680833
TRAPPC6A	19	45162928	45178237	45178237
TRAPPC6B	14	39147811	39170532	39170430
TRAPPC8	18	31829180	31953136	31953136
TRAPPC9	8	139727725	140458579	140458579
TRARG1	17	1279662	1300978	1279662
TRAT1	3	108822770	108855005	108822770
TRDMT1	10	17137336	17202054	17202054
TRDN	6	123216339	123637093	123637093
TREH	11	118657316	118679690	118679666
TREM1	6	41267926	41286682	41286682
TREM2	6	41158506	41163186	41163186
TREML1	6	41149342	41154337	41154337
TREML2	6	41189749	41201149	41201149
TREML4	6	41228339	41238882	41228339
TRERF1	6	42224931	42452051	42452051
TREX1	3	48465811	48467645	48465811
TREX2	X	153444720	153470587	153470587
TRH	3	129974688	129977935	129974688
TRHDE	12	72087266	72670758	72087266
TRHR	8	109086585	109121565	109086585
TRIAP1	12	120443964	120446384	120446384
TRIB1	8	125430358	125438403	125430358
TRIB2	2	12716889	12742734	12716889
TRIB3	20	362835	397559	362835
TRIL	7	28953358	28958330	28958330
TRIM10	6	30151943	30161211	30161211
TRIM11	1	228393673	228406835	228406835
TRIM13	13	49995888	50020481	49995888
TRIM14	9	98069275	98119222	98119222
TRIM15	6	30163206	30172693	30163206
TRIM16	17	15627960	15684311	15684311
TRIM16L	17	18697998	18736118	18697998
TRIM17	1	228407935	228416861	228416861
TRIM2	4	153152163	153339319	153152163
TRIM21	11	4384897	4393702	4393702
TRIM22	11	5689697	5737089	5689697
TRIM23	5	65589690	65625975	65625975
TRIM24	7	138460259	138589996	138460259
TRIM25	17	56836387	56914080	56914080
TRIM26	6	30184455	30213427	30213427
TRIM27	6	28903002	28923988	28923988
TRIM28	19	58544064	58550722	58544064
TRIM29	11	120111286	120185529	120185529
TRIM3	11	6448613	6474459	6474459
TRIM31	6	30102897	30113090	30113090
TRIM32	9	116687302	116701300	116687302
TRIM33	1	114392790	114511203	114511203
TRIM34	11	5619764	5644398	5619764
TRIM35	8	27284886	27311272	27311272
TRIM36	5	115124762	115180546	115180546
TRIM37	17	58982638	59106921	59106921
TRIM38	6	25962802	25991231	25962802
TRIM39	6	30326479	30343729	30326479
TRIM39-RPP21	6	30328907	30346854	30328907
TRIM4	7	99876958	99919600	99919600
TRIM40	6	30136124	30148735	30136124
TRIM41	5	181222499	181235808	181222499
TRIM42	3	140678064	140701150	140678064
TRIM43	2	95592001	95599778	95592001
TRIM43B	2	95476967	95484731	95484731
TRIM44	11	35662775	35818007	35662775
TRIM45	1	117111060	117122587	117122587
TRIM46	1	155173787	155184971	155173787
TRIM47	17	75874164	75878581	75878581
TRIM48	11	55262155	55271114	55262155
TRIM49	11	89797655	89808575	89808575
TRIM49B	11	49027501	49038451	49027501
TRIM49C	11	90031106	90042025	90031106
TRIM49D1	11	89911111	89921767	89921767
TRIM49D2	11	89924064	89933063	89924064
TRIM5	11	5663195	5938619	5938619
TRIM50	7	73312536	73328082	73328082
TRIM51	11	55883297	55891810	55883297
TRIM51GP	11	48975324	48983826	48983826
TRIM52	5	181254417	181261139	181261118
TRIM54	2	27282429	27307439	27282429
TRIM55	8	66126896	66175485	66126896
TRIM56	7	101085481	101097967	101085481
TRIM58	1	247857187	247880138	247857187
TRIM59	3	160432445	160485773	160485773
TRIM6	11	5596109	5612958	5596109
TRIM6-TRIM34	11	5596725	5644398	5596725
TRIM60	4	165016458	165041749	165016458
TRIM61	4	164954446	164977668	164977668
TRIM62	1	33145399	33182059	33182059
TRIM63	1	26051301	26068436	26068436
TRIM64	11	89968502	89974072	89968502
TRIM64B	11	89869282	89876017	89876017
TRIM64C	11	49053714	49059112	49059112
TRIM65	17	75880335	75896951	75896951
TRIM66	11	8612037	8682694	8682694
TRIM67	1	231162112	231221556	231162112
TRIM68	11	4598672	4608231	4608231
TRIM69	15	44728988	44767829	44728988
TRIM7	5	181193924	181205293	181205293
TRIM71	3	32817997	32897824	32817997
TRIM72	16	31214091	31231537	31214091
TRIM73	7	75395063	75410996	75395063
TRIM74	7	72959485	72969466	72969466
TRIM75P	4	165053864	165060554	165053864
TRIM77	11	89710299	89717872	89710299
TRIM8	10	102644479	102658318	102644479
TRIM9	14	50975262	51096061	51096061
TRIML1	4	188139441	188147743	188139441
TRIML2	4	188091273	188109603	188109603
TRIO	5	14143342	14532128	14143342
TRIOBP	22	37697048	37776556	37697048
TRIP10	19	6737925	6751530	6737925
TRIP11	14	91965991	92040896	92040896
TRIP12	2	229763837	229923239	229923239
TRIP13	5	892884	919357	892884
TRIP4	15	64387748	64455303	64387748
TRIP6	7	100867387	100873454	100867387
TRIQK	8	92883532	93017673	93017673
TRIR	19	12730640	12734684	12734684
TRIT1	1	39838110	39883511	39883511
TRMO	9	97904489	97922516	97922516
TRMT1	19	13104902	13117567	13117567
TRMT10A	4	99546709	99564039	99564039
TRMT10B	9	37753803	37778972	37753803
TRMT10C	3	101561868	101566446	101561868
TRMT11	6	125986479	126203817	125986479
TRMT112	11	64316460	64317559	64317559
TRMT12	8	124450820	124462150	124450820
TRMT13	1	100133150	100150498	100133150
TRMT1L	1	185118101	185157072	185157072
TRMT2A	22	20111875	20117392	20117392
TRMT2B	X	101009346	101052116	101052116
TRMT44	4	8436140	8493531	8438869
TRMT5	14	60971441	60981170	60981170
TRMT6	20	5937228	5950558	5950558
TRMT61A	14	103529196	103537073	103529196
TRMT61B	2	28849821	28870309	28870309
TRMT9B	8	12945642	13031503	12945642
TRMU	22	46330875	46357340	46330875
TRNAU1AP	1	28553085	28578545	28553085
TRNP1	1	26993692	27000886	26993692
TRNT1	3	3126933	3150879	3126933
TRO	X	54920462	54931431	54920462
TROAP	12	49323236	49331731	49323236
TRPA1	8	72019917	72075584	72075584
TRPC1	3	142724034	142807888	142724034
TRPC3	4	121874481	121952060	121952060
TRPC4	13	37632063	37869802	37869802
TRPC4AP	20	35002404	35092807	35092807
TRPC5	X	111774315	112082776	112082776
TRPC5OS	X	111876051	111903990	111876051
TRPC6	11	101451564	101872562	101872562
TRPC7	5	136212745	136365545	136365545
TRPM1	15	31001061	31161273	31161273
TRPM2	21	44350163	44443081	44350163
TRPM3	9	70529063	71446904	71446835
TRPM4	19	49157741	49211836	49157741
TRPM5	11	2404515	2423045	2423045
TRPM6	9	74722495	74888094	74888094
TRPM7	15	50552473	50686797	50686797
TRPM8	2	233917373	234019522	233917373
TRPS1	8	115408496	115809673	115809673
TRPT1	11	64223799	64226254	64226254
TRPV1	17	3565444	3609411	3609411
TRPV2	17	16415571	16437003	16415571
TRPV3	17	3510502	3557812	3557812
TRPV4	12	109783087	109833406	109833406
TRPV5	7	142908101	142933746	142933746
TRPV6	7	142871208	142885745	142885745
TRRAP	7	98877933	99050831	98877933
TRUB1	10	114938195	114977676	114938195
TRUB2	9	128305159	128322447	128322447
TSACC	1	156337314	156346995	156337314
TSBP1	6	32288526	32371912	32371912
TSC1	9	132891348	132946874	132946874
TSC2	16	2047967	2089491	2047977
TSC22D1	13	44432143	44577147	44577147
TSC22D2	3	150408335	150466431	150408335
TSC22D3	X	107713221	107777342	107777342
TSC22D4	7	100463359	100479232	100479232
TSEN15	1	184051651	184123978	184051651
TSEN2	3	12484432	12539623	12484432
TSEN34	19	54189938	54194536	54189938
TSEN54	17	75516060	75524735	75516060
TSFM	12	57782761	57808071	57782761
TSG101	11	18468336	18526951	18526951
TSGA10	2	98997261	99154964	99154964
TSGA10IP	11	65945445	65959963	65945445
TSGA13	7	130668643	130687432	130687432
TSHB	1	115029826	115034302	115029826
TSHR	14	80954989	81146302	80954989
TSHZ1	18	75210755	75289950	75210755
TSHZ2	20	52972358	53495330	52972358
TSHZ3	19	31149979	31349436	31349436
TSKS	19	49739753	49763306	49763306
TSKU	11	76782251	76798153	76782251
TSLP	5	111070062	111078026	111070062
TSN	2	121737103	121767853	121737103
TSNARE1	8	142212080	142403182	142403182
TSNAX	1	231528541	231566524	231528541
TSNAX-DISC1	1	231528653	231819244	231528653
TSNAXIP1	16	67806765	67832148	67806765
TSPAN1	1	46175073	46185962	46175073
TSPAN10	17	81637171	81648749	81637171
TSPAN11	12	30926428	30996602	30926428
TSPAN12	7	120787320	120858402	120858402
TSPAN13	7	16753755	16784536	16753755
TSPAN14	10	80454166	80533124	80454166
TSPAN15	10	69451465	69507666	69451465
TSPAN16	19	11296139	11326996	11296139
TSPAN17	5	176647387	176659054	176647387
